Copying structure from population file,,,,,,,,,,,,,
Note: 2005-2015 values correspond to initial population levels in RICE2010.,,,,,,,,,,,,,
,,,,,,,,,,,,,
RICE Period,Year,US,Europe,Japan,Russia,Eurasia,China,India,MidEast,Africa,LatAm,OHI,Oasia
35,2345-2355,0,0,0,0,0,0,0,0,0,0,0,0
36,2355-2365,0,0,0,0,0,0,0,0,0,0,0,0
37,2365-2375,0,0,0,0,0,0,0,0,0,0,0,0
38,2375-2385,0,0,0,0,0,0,0,0,0,0,0,0
39,2385-2395,0,0,0,0,0,0,0,0,0,0,0,0
40,2395-2405,0,0,0,0,0,0,0,0,0,0,0,0
41,2405-2415,0,0,0,0,0,0,0,0,0,0,0,0
42,2415-2425,0,0,0,0,0,0,0,0,0,0,0,0
43,2425-2435,0,0,0,0,0,0,0,0,0,0,0,0
44,2435-2445,0,0,0,0,0,0,0,0,0,0,0,0
45,2445-2455,0,0,0,0,0,0,0,0,0,0,0,0
46,2455-2465,0,0,0,0,0,0,0,0,0,0,0,0
47,2465-2475,0,0,0,0,0,0,0,0,0,0,0,0
48,2475-2485,0,0,0,0,0,0,0,0,0,0,0,0
49,2485-2495,0,0,0,0,0,0,0,0,0,0,0,0
50,2495-2505,0,0,0,0,0,0,0,0,0,0,0,0
51,2505-2515,0,0,0,0,0,0,0,0,0,0,0,0
52,2515-2525,0,0,0,0,0,0,0,0,0,0,0,0
53,2525-2535,0,0,0,0,0,0,0,0,0,0,0,0
54,2535-2545,0,0,0,0,0,0,0,0,0,0,0,0
55,2545-2555,0,0,0,0,0,0,0,0,0,0,0,0
56,2555-2565,0,0,0,0,0,0,0,0,0,0,0,0
57,2565-2575,0,0,0,0,0,0,0,0,0,0,0,0
58,2575-2585,0,0,0,0,0,0,0,0,0,0,0,0
59,2585-2595,0,0,0,0,0,0,0,0,0,0,0,0
60,2595-2605,0,0,0,0,0,0,0,0,0,0,0,0
